t_ms,test_id,motor_id,kv,prop,battery_s,esc_fw,pole_pairs,step_id,throttle_pct,step_time_s,is_steady,eRPM,RPM,V_bus_V,I_A,P_in_W,thrust_N,thrust_g,eff_g_per_W,eff_N_per_W,eff_g_per_A,bdshot_err_pct,notes
391285,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82467,11781,14.775000,2.460000,36.346500,-5.417644,-552.445923,-15.199426,-0.149055,-224.571503,0.000000,OK
391385,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81793,11684,14.775000,2.472500,36.531185,-5.417144,-552.394958,-15.121189,-0.148288,-223.415573,0.000000,OK
391485,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81571,11653,14.775000,2.640000,39.005997,-5.416689,-552.348633,-14.160608,-0.138868,-209.222977,0.000000,OK
391585,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.775000,2.382500,35.201435,-5.416281,-552.306946,-15.689898,-0.153865,-231.818237,0.000000,OK
391685,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81793,11684,14.775000,2.480000,36.641998,-5.415873,-552.265320,-15.071921,-0.147805,-222.687622,0.000000,OK
391785,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83615,11945,14.775000,2.377500,35.127563,-5.415236,-552.200439,-15.719862,-0.154159,-232.260956,0.000000,OK
391885,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82241,11748,14.773750,2.497500,36.897442,-5.414918,-552.168030,-14.964941,-0.146756,-221.088303,0.000000,OK
391985,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.773750,2.465000,36.417290,-5.414555,-552.130981,-15.161232,-0.148681,-223.988251,0.000000,OK
392085,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82241,11748,14.775000,2.485000,36.715874,-5.414192,-552.093933,-15.036927,-0.147462,-222.170609,0.000000,OK
392185,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82241,11748,14.776250,2.407500,35.573822,-5.413828,-552.056885,-15.518627,-0.152186,-229.307114,0.000000,OK
392285,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.773750,2.445000,36.121819,-5.413420,-552.015259,-15.282045,-0.149866,-225.773117,0.000000,OK
392385,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.775000,2.580000,38.119499,-5.412966,-551.968933,-14.479963,-0.142000,-213.941452,0.000000,OK
392485,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81350,11621,14.773750,2.455000,36.269554,-5.412603,-551.931885,-15.217499,-0.149233,-224.819519,0.000000,OK
392585,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83848,11978,14.773750,2.322500,34.312035,-5.412285,-551.899475,-16.084721,-0.157737,-237.631638,0.000000,OK
392685,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82694,11813,14.775000,2.555000,37.750122,-5.412057,-551.876282,-14.619192,-0.143365,-215.998566,0.000000,OK
392785,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82467,11781,14.773750,2.430000,35.900215,-5.411876,-551.857788,-15.371991,-0.150748,-227.101959,0.000000,OK
392885,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83383,11911,14.773750,2.427500,35.863274,-5.411739,-551.843872,-15.387437,-0.150899,-227.330139,0.000000,OK
392985,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.772500,2.480000,36.635799,-5.411604,-551.830017,-15.062590,-0.147714,-222.512100,0.000000,OK
393085,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82241,11748,14.775000,2.315000,34.204121,-5.411513,-551.820740,-16.133165,-0.158212,-238.367508,0.000000,OK
393185,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82694,11813,14.773750,2.495000,36.860504,-5.411376,-551.806824,-14.970138,-0.146807,-221.165070,0.000000,OK
393285,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.775000,2.330000,34.425747,-5.411013,-551.769775,-16.027822,-0.157179,-236.811066,0.000000,OK
393385,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81350,11621,14.773750,2.347500,34.681377,-5.410740,-551.742004,-15.908884,-0.156013,-235.033890,0.000000,OK
393485,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82922,11846,14.775000,2.495000,36.863621,-5.410468,-551.714233,-14.966360,-0.146770,-221.127960,0.000000,OK
393584,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.773750,2.462500,36.380360,-5.410196,-551.686462,-15.164404,-0.148712,-224.035126,0.000000,OK
393684,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82922,11846,14.773750,2.572500,38.005470,-5.410014,-551.667908,-14.515487,-0.142348,-214.448181,0.000000,OK
393784,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81793,11684,14.775000,2.375000,35.090622,-5.409968,-551.663269,-15.721103,-0.154171,-232.279297,0.000000,OK
393884,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.773750,2.340000,34.570572,-5.409968,-551.663269,-15.957598,-0.156491,-235.753571,0.000000,OK
393984,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81571,11653,14.773750,2.642500,39.039635,-5.409968,-551.663269,-14.130851,-0.138576,-208.765671,0.000000,OK
394084,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83383,11911,14.775000,2.605000,38.488873,-5.409968,-551.663269,-14.333058,-0.140559,-211.770920,0.000000,OK
394184,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.775000,2.410000,35.607746,-5.410014,-551.667908,-15.492918,-0.151934,-228.907867,0.000000,OK
394284,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81571,11653,14.775000,2.375000,35.090622,-5.410196,-551.686462,-15.721764,-0.154178,-232.289062,0.000000,OK
394384,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83383,11911,14.776250,2.215000,32.729393,-5.410378,-551.704956,-16.856560,-0.165306,-249.076736,0.000000,OK
394484,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.773750,2.552500,37.709995,-5.410604,-551.728088,-14.630818,-0.143479,-216.152069,0.000000,OK
394584,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82694,11813,14.775000,2.447500,36.161808,-5.410831,-551.751282,-15.257846,-0.149628,-225.434662,0.000000,OK
394684,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82467,11781,14.773750,2.542500,37.562256,-5.411104,-551.779053,-14.689721,-0.144057,-217.022263,0.000000,OK
394784,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82922,11846,14.773750,2.540000,37.525326,-5.411604,-551.830017,-14.705536,-0.144212,-217.255920,0.000000,OK
394884,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81350,11621,14.773750,2.370000,35.013786,-5.411922,-551.862427,-15.761290,-0.154565,-232.853363,0.000000,OK
394984,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82694,11813,14.775000,2.442500,36.087936,-5.412285,-551.899475,-15.293184,-0.149975,-225.956802,0.000000,OK
395084,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83383,11911,14.775000,2.517500,37.196060,-5.412648,-551.936523,-14.838574,-0.145517,-219.239929,0.000000,OK
395184,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,83152,11878,14.773750,2.512500,37.119045,-5.413012,-551.973572,-14.870360,-0.145828,-219.690994,0.000000,OK
395284,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82017,11716,14.775000,2.667500,39.412308,-5.413465,-552.019836,-14.006281,-0.137355,-206.942780,0.000000,OK
395384,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81350,11621,14.773750,2.385000,35.235394,-5.413919,-552.066162,-15.667944,-0.153650,-231.474289,0.000000,OK
395484,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82922,11846,14.773750,2.550000,37.673061,-5.414328,-552.107849,-14.655243,-0.143719,-216.512894,0.000000,OK
395584,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,82694,11813,14.775000,2.565000,37.897873,-5.414783,-552.154175,-14.569530,-0.142878,-215.264801,0.000000,OK
395684,NA,NA,-1,NA,-1,NA,7,4,40.00,20.000,1,81350,11621,14.773750,2.545000,37.599194,-5.415191,-552.195801,-14.686374,-0.144024,-216.972824,0.000000,OK
395784,NA,NA,-1,NA,-1,NA,7,5,42.33,20.000,0,85035,12147,14.772500,3.102500,45.831680,-5.415464,-552.223633,-12.048950,-0.118160,-177.993118,0.000000,OK
395884,NA,NA,-1,NA,-1,NA,7,5,45.67,20.000,0,89602,12800,14.772500,3.667500,54.178143,-5.415827,-552.260681,-10.193422,-0.099963,-150.582321,0.000000,OK
395984,NA,NA,-1,NA,-1,NA,7,5,49.03,20.000,0,93800,13400,14.768750,3.985000,58.853466,-5.416145,-552.293091,-9.384207,-0.092028,-138.593002,0.000000,OK
396084,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,97137,13876,14.768750,3.945000,58.262718,-5.416463,-552.325500,-9.479913,-0.092966,-140.006470,0.000000,OK
396183,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.771250,4.055000,59.897415,-5.417053,-552.385681,-9.222196,-0.090439,-136.223358,0.000000,OK
396283,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.770000,4.060000,59.966202,-5.417552,-552.436646,-9.212467,-0.090343,-136.068146,0.000000,OK
396383,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96203,13743,14.768750,3.842500,56.748920,-5.418778,-552.561646,-9.736955,-0.095487,-143.802643,0.000000,OK
396483,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.768750,3.997500,59.038078,-5.421095,-552.797852,-9.363412,-0.091824,-138.285889,0.000000,OK
396582,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96203,13743,14.770000,3.902500,57.639927,-5.424637,-553.159058,-9.596804,-0.094112,-141.744797,0.000000,OK
396682,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,97769,13967,14.768750,4.265000,62.988716,-5.429542,-553.659180,-8.789815,-0.086199,-129.814590,0.000000,OK
396782,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,99059,14151,14.770000,4.210000,62.181694,-5.435763,-554.293579,-8.914096,-0.087417,-131.661194,0.000000,OK
396882,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96824,13832,14.770000,3.937500,58.156872,-5.443347,-555.066956,-9.544306,-0.093598,-140.969391,0.000000,OK
396982,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96203,13743,14.770000,3.942500,58.230721,-5.452202,-555.969910,-9.547708,-0.093631,-141.019653,0.000000,OK
397082,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96513,13787,14.768750,3.940000,58.188877,-5.462148,-556.984070,-9.572002,-0.093869,-141.366516,0.000000,OK
397182,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98410,14058,14.771250,3.942500,58.235645,-5.472729,-558.063049,-9.582843,-0.093976,-141.550568,0.000000,OK
397282,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98734,14104,14.768750,4.110000,60.699566,-5.483538,-559.165222,-9.212013,-0.090339,-136.049927,0.000000,OK
397382,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.770000,3.947500,58.304577,-5.494391,-560.271973,-9.609400,-0.094236,-141.930832,0.000000,OK
397482,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,100384,14340,14.768750,3.845000,56.785843,-5.505245,-561.378723,-9.885892,-0.096947,-146.002274,0.000000,OK
397582,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,99059,14151,14.768750,3.935000,58.115028,-5.516098,-562.485474,-9.678830,-0.094917,-142.944229,0.000000,OK
397682,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.770000,3.872500,57.196827,-5.537850,-564.703613,-9.872989,-0.096821,-145.824051,0.000000,OK
397782,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,97137,13876,14.768750,3.992500,58.964230,-5.548386,-565.777954,-9.595274,-0.094097,-141.710205,0.000000,OK
397882,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,97769,13967,14.770000,4.060000,59.966202,-5.558196,-566.778259,-9.451629,-0.092689,-139.600555,0.000000,OK
397982,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98410,14058,14.770000,3.847500,56.827576,-5.566869,-567.662720,-9.989212,-0.097961,-147.540680,0.000000,OK
398082,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98734,14104,14.770000,4.030000,59.523098,-5.574226,-568.412903,-9.549451,-0.093648,-141.045395,0.000000,OK
398182,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.770000,3.937500,58.156872,-5.580085,-569.010315,-9.784060,-0.095949,-144.510559,0.000000,OK
398282,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,96203,13743,14.770000,3.900000,57.602997,-5.584490,-569.459473,-9.885935,-0.096948,-146.015259,0.000000,OK
398382,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98410,14058,14.768750,3.855000,56.933529,-5.587532,-569.769714,-10.007630,-0.098141,-147.800186,0.000000,OK
398482,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98089,14012,14.770000,3.757500,55.498276,-5.589122,-569.931824,-10.269361,-0.100708,-151.678467,0.000000,OK
398582,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,97452,13921,14.768750,3.807500,56.232014,-5.589621,-569.982727,-10.136268,-0.099403,-149.699997,0.000000,OK
398682,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,0,98410,14058,14.770000,3.970000,58.636898,-5.589621,-569.982727,-9.720547,-0.095326,-143.572479,0.000000,OK
398782,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,4.007500,59.190781,-5.589621,-569.982727,-9.629586,-0.094434,-142.229004,0.000000,OK
398882,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97769,13967,14.770000,3.947500,58.304577,-5.589394,-569.959595,-9.775555,-0.095865,-144.384949,0.000000,OK
398982,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,4.125000,60.926250,-5.588895,-569.908691,-9.354074,-0.091732,-138.159683,0.000000,OK
399082,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.771250,3.880000,57.312447,-5.588350,-569.853088,-9.942921,-0.097507,-146.869354,0.000000,OK
399182,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,3.937500,58.156872,-5.587305,-569.746582,-9.796720,-0.096073,-144.697556,0.000000,OK
399282,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97769,13967,14.768750,3.942500,58.225792,-5.586805,-569.695618,-9.784248,-0.095951,-144.501114,0.000000,OK
399382,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,4.017500,59.338474,-5.586306,-569.644714,-9.599922,-0.094143,-141.790848,0.000000,OK
399482,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.768750,4.035000,59.591904,-5.585806,-569.593750,-9.558241,-0.093734,-141.163269,0.000000,OK
399582,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.771250,4.060000,59.971272,-5.585443,-569.556702,-9.497159,-0.093135,-140.284897,0.000000,OK
399682,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.768750,4.115000,60.773403,-5.585080,-569.519653,-9.371199,-0.091900,-138.400894,0.000000,OK
399782,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.771250,3.832500,56.610809,-5.584716,-569.482605,-10.059609,-0.098651,-148.592987,0.000000,OK
399882,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97452,13921,14.770000,4.105000,60.630844,-5.584490,-569.459473,-9.392241,-0.092106,-138.723389,0.000000,OK
399982,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.768750,3.875000,57.228905,-5.584308,-569.440979,-9.950233,-0.097578,-146.952515,0.000000,OK
400082,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.770000,3.845000,56.790649,-5.584172,-569.427063,-10.026775,-0.098329,-148.095474,0.000000,OK
400182,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,4.060000,59.966202,-5.584035,-569.413147,-9.495568,-0.093120,-140.249542,0.000000,OK
400282,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,3.890000,57.455299,-5.583899,-569.399292,-9.910300,-0.097187,-146.375137,0.000000,OK
400382,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,3.807500,56.236774,-5.583808,-569.390015,-10.124869,-0.099291,-149.544327,0.000000,OK
400482,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96824,13832,14.770000,3.812500,56.310623,-5.583717,-569.380737,-10.111426,-0.099159,-149.345779,0.000000,OK
400582,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,4.222500,62.366325,-5.583672,-569.376099,-9.129544,-0.089530,-134.843369,0.000000,OK
400682,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,4.030000,59.523098,-5.583717,-569.380737,-9.565711,-0.093808,-141.285553,0.000000,OK
400782,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97452,13921,14.770000,3.940000,58.193802,-5.583717,-569.380737,-9.784216,-0.095950,-144.512878,0.000000,OK
400882,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.771250,3.815000,56.352314,-5.583763,-569.385376,-10.104029,-0.099087,-149.249130,0.000000,OK
400982,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,4.137500,61.110874,-5.583763,-569.385376,-9.317251,-0.091371,-137.615814,0.000000,OK
401082,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,3.807500,56.236774,-5.583763,-569.385376,-10.124787,-0.099290,-149.543106,0.000000,OK
401182,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,3.985000,58.858448,-5.583808,-569.390015,-9.673887,-0.094868,-142.883331,0.000000,OK
401282,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.768750,3.825000,56.490467,-5.583899,-569.399292,-10.079564,-0.098847,-148.862564,0.000000,OK
401382,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96513,13787,14.770000,4.282500,63.252525,-5.584081,-569.417786,-9.002294,-0.088282,-132.963882,0.000000,OK
401482,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.771250,3.960000,58.494144,-5.584263,-569.436340,-9.734929,-0.095467,-143.797058,0.000000,OK
401581,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97452,13921,14.768750,3.845000,56.785843,-5.584399,-569.450195,-10.028031,-0.098341,-148.101486,0.000000,OK
401681,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,3.897500,57.566074,-5.584490,-569.459473,-9.892276,-0.097010,-146.108917,0.000000,OK
401781,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.770000,3.867500,57.122974,-5.584535,-569.464111,-9.969090,-0.097763,-147.243469,0.000000,OK
401881,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,3.900000,57.602997,-5.584490,-569.459473,-9.885935,-0.096948,-146.015259,0.000000,OK
401981,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97769,13967,14.768750,3.867500,57.118137,-5.584535,-569.464111,-9.969934,-0.097772,-147.243469,0.000000,OK
402081,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,3.820000,56.421398,-5.584535,-569.464111,-10.093052,-0.098979,-149.074387,0.000000,OK
402181,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,4.120000,60.852402,-5.584535,-569.464111,-9.358121,-0.091772,-138.219452,0.000000,OK
402281,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96513,13787,14.771250,4.052500,59.860485,-5.584444,-569.454834,-9.513034,-0.093291,-140.519394,0.000000,OK
402381,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.770000,3.992500,58.969219,-5.584263,-569.436340,-9.656501,-0.094698,-142.626526,0.000000,OK
402481,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,4.132500,61.037022,-5.583945,-569.403931,-9.328829,-0.091485,-137.786804,0.000000,OK
402581,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.771250,3.970000,58.641857,-5.583626,-569.371460,-9.709301,-0.095216,-143.418518,0.000000,OK
402681,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,99059,14151,14.771250,4.047500,59.786629,-5.583309,-569.339050,-9.522849,-0.093387,-140.664383,0.000000,OK
402781,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,3.880000,57.307598,-5.583036,-569.311279,-9.934307,-0.097422,-146.729721,0.000000,OK
402881,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.768750,3.865000,57.081219,-5.582718,-569.278870,-9.973138,-0.097803,-147.290787,0.000000,OK
402981,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.768750,4.310000,63.653313,-5.582401,-569.246460,-8.942920,-0.087700,-132.075745,0.000000,OK
403081,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,4.232500,62.514027,-5.582083,-569.214050,-9.105381,-0.089293,-134.486481,0.000000,OK
403181,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,3.910000,57.750698,-5.581946,-569.200134,-9.856160,-0.096656,-145.575485,0.000000,OK
403281,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97452,13921,14.770000,3.914999,57.824543,-5.581946,-569.200134,-9.843574,-0.096532,-145.389587,0.000000,OK
403381,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.771250,4.090000,60.414406,-5.581946,-569.200134,-9.421597,-0.092394,-139.168747,0.000000,OK
403481,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96203,13743,14.768750,4.182499,61.770290,-5.581992,-569.204773,-9.214863,-0.090367,-136.092010,0.000000,OK
403581,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.767500,4.162500,61.469715,-5.582582,-569.264954,-9.260901,-0.090818,-136.760345,0.000000,OK
403681,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96824,13832,14.770000,3.877500,57.270676,-5.583036,-569.311279,-9.940712,-0.097485,-146.824326,0.000000,OK
403781,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.768750,4.215000,62.250286,-5.583445,-569.352966,-9.146191,-0.089693,-135.077805,0.000000,OK
403881,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,4.100000,60.556999,-5.583899,-569.399292,-9.402699,-0.092209,-138.877884,0.000000,OK
403981,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.771250,4.062500,60.008194,-5.584490,-569.459473,-9.489696,-0.093062,-140.174652,0.000000,OK
404081,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96513,13787,14.770000,4.025000,59.449253,-5.585080,-569.519653,-9.579929,-0.093947,-141.495560,0.000000,OK
404181,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96203,13743,14.770000,3.947500,58.304577,-5.585625,-569.575256,-9.768963,-0.095801,-144.287582,0.000000,OK
404281,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96824,13832,14.771250,4.052500,59.860485,-5.586124,-569.626160,-9.515896,-0.093319,-140.561676,0.000000,OK
404381,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,3.762500,55.572124,-5.586578,-569.672485,-10.251047,-0.100528,-151.407974,0.000000,OK
404480,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.770000,3.885000,57.381447,-5.586942,-569.709534,-9.928462,-0.097365,-146.643387,0.000000,OK
404580,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,95896,13699,14.768750,4.110000,60.699566,-5.587351,-569.751221,-9.386414,-0.092049,-138.625595,0.000000,OK
404680,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.771250,3.925000,57.977150,-5.587714,-569.788269,-9.827807,-0.096378,-145.168991,0.000000,OK
404780,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,4.020000,59.375393,-5.588078,-569.825317,-9.596994,-0.094114,-141.747604,0.000000,OK
404880,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,96203,13743,14.768750,3.945000,58.262718,-5.588440,-569.862366,-9.780910,-0.095918,-144.451813,0.000000,OK
404980,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,4.137500,61.110874,-5.588804,-569.899414,-9.325663,-0.091454,-137.740051,0.000000,OK
405080,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97769,13967,14.771250,3.785000,55.909180,-5.588895,-569.908691,-10.193473,-0.099964,-150.570328,0.000000,OK
405180,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,3.920000,57.898399,-5.588940,-569.913269,-9.843334,-0.096530,-145.386047,0.000000,OK
405280,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,3.937500,58.156872,-5.588985,-569.917908,-9.799665,-0.096102,-144.741058,0.000000,OK
405380,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,97137,13876,14.768750,3.880000,57.302750,-5.589031,-569.922546,-9.945815,-0.097535,-146.887253,0.000000,OK
405480,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.768750,4.035000,59.591904,-5.589167,-569.936462,-9.563992,-0.093791,-141.248199,0.000000,OK
405579,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98089,14012,14.770000,4.022500,59.412327,-5.589258,-569.945740,-9.593056,-0.094076,-141.689438,0.000000,OK
405679,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,3.925000,57.972248,-5.589349,-569.954956,-9.831513,-0.096414,-145.211472,0.000000,OK
405779,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98734,14104,14.770000,4.102500,60.593925,-5.589349,-569.954956,-9.406140,-0.092243,-138.928696,0.000000,OK
405879,NA,NA,-1,NA,-1,NA,7,5,50.00,20.000,1,98410,14058,14.770000,3.775000,55.756748,-5.589349,-569.954956,-10.222170,-0.100245,-150.981445,0.000000,OK
